#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
mvscr1;Marvel Vs. Capcom: Clash of Super Heroes (Euro 980112);mame;mvsc;1998;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;mvsc;;;6;;;;
mvsch;Marvel Vs. Capcom: Clash of Super Heroes (Hispanic 980123);mame;mvsc;1998;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;mvsc;;;6;;;;
sfz3jr2;Street Fighter Zero 3 (Japan 980629);mame;sfa3;1998;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sfa3;;;6;;;;
sfex2j;Street Fighter EX2 (Japan 980312);mame;sfex2;1998;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2u1;Street Fighter EX2 (USA 980312);mame;sfex2;1998;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2u;Street Fighter EX2 (USA 980526);mame;sfex2;1998;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2a;Street Fighter EX2 (Asia 980312);mame;sfex2;1998;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfex2;Street Fighter EX2 (Euro 980312);mame;;1998;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh3002c;;;6;;;;
sfex2h;Street Fighter EX2 (Hispanic 980312);mame;sfex2;1998;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2;;;6;;;;
sfiii3jr1;Street Fighter III 3rd Strike: Fight for the Future (Japan 990512);mame;sfiii3;1999;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;chd;6;;;;
sfiii3nr1;Street Fighter III 3rd Strike: Fight for the Future (Japan 990512, NO CD);mame;sfiii3;1999;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;;6;;;;
sfiii3j;Street Fighter III 3rd Strike: Fight for the Future (Japan 990608);mame;sfiii3;1999;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;chd;6;;;;
sfiii3;Street Fighter III 3rd Strike: Fight for the Future (Euro 990608);mame;;1999;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;;;chd;6;;;;
cps3bs32;Street Fighter III 2nd Impact: Giant Attack (USA 970930, bootleg for HD6417095 type SH2, V3);mame;cps3boot;1999;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;cps3boot;;chd;6;;;;
cps3bs32a;Street Fighter III 2nd Impact: Giant Attack (USA 970930, bootleg for HD6417095 type SH2, older);mame;cps3boot;1999;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;cps3boot;;chd;6;;;;
sfiii3r1;Street Fighter III 3rd Strike: Fight for the Future (Euro 990512);mame;sfiii3;1999;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;chd;6;;;;
sfiii3u;Street Fighter III 3rd Strike: Fight for the Future (USA 990608);mame;sfiii3;1999;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;chd;6;;;;
sfiii3ur1;Street Fighter III 3rd Strike: Fight for the Future (USA 990512);mame;sfiii3;1999;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;chd;6;;;;
sfiii3n;Street Fighter III 3rd Strike: Fight for the Future (Japan 990608, NO CD);mame;sfiii3;1999;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sfiii3;;;6;;;;
sfex2ph;Street Fighter EX2 Plus (Hispanic 990611);mame;sfex2p;1999;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2p;;;6;;;;
sfex2p;Street Fighter EX2 Plus (Euro 990611);mame;;1999;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh3002c;;;6;;;;
sfex2pa;Street Fighter EX2 Plus (Asia 990611);mame;sfex2p;1999;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2p;;;6;;;;
sfex2pu;Street Fighter EX2 Plus (USA 990611);mame;sfex2p;1999;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2p;;;6;;;;
sfex2pj;Street Fighter EX2 Plus (Japan 990611);mame;sfex2p;1999;Capcom / Arika;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sfex2p;;;6;;;;
mvsc2;Marvel Vs. Capcom 2 New Age of Heroes (Export, Korea, Rev A);mame;;2000;Capcom / Marvel;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);preliminary;1;raster;naomi;;;6;;;;
mvsc2u;Marvel Vs. Capcom 2 New Age of Heroes (USA, Rev A);mame;mvsc2;2000;Capcom / Marvel;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);preliminary;1;raster;mvsc2;;;6;;;;
sfz3ugd;Street Fighter Zero 3 Upper (Japan) (GDL-0002);mame;;2001;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);preliminary;1;raster;naomigd;;chd;6;;;;
svc;SNK vs. Capcom - SVC Chaos (NGM-2690 ~ NGH-2690);mame;;2003;Playmore / Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
svcpcba;SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 2);mame;svcpcb;2003;Playmore / Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;svcpcb;;;4;;;;
svcpcb;SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 1);mame;;2003;Playmore / Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
svcboot;SNK vs. Capcom - SVC Chaos (bootleg);mame;svc;2003;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;svc;;;4;;;;
svcsplus;SNK vs. Capcom - SVC Chaos Super Plus (bootleg);mame;svc;2003;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;svc;;;4;;;;
svcplusa;SNK vs. Capcom - SVC Chaos Plus (bootleg set 2);mame;svc;2003;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;svc;;;4;;;;
svcplus;SNK vs. Capcom - SVC Chaos Plus (bootleg set 1);mame;svc;2003;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;svc;;;4;;;;
rad_sf2;Street Fighter II: Special Champion Edition [Ghouls'n Ghosts] (Radica, Arcade Legends) (USA);mame;;2004;Radica / Capcom / Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
rad_sf2p;Street Fighter II: Special Champion Edition [Ghouls'n Ghosts] (Radica, Arcade Legends) (UK);mame;rad_sf2;2004;Radica / Capcom / Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;rad_sf2;;;6;;;;
hsf2j;Hyper Street Fighter II: The Anniversary Edition (Japan 040202);mame;hsf2;2004;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;hsf2;;;6;;;;
hsf2;Hyper Street Fighter II: The Anniversary Edition (USA 040202);mame;;2004;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
hsf2j1;Hyper Street Fighter II: The Anniversary Edition (Japan 031222);mame;hsf2;2004;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;hsf2;;;6;;;;
hsf2d;Hyper Street Fighter II: The Anniversary Edition (Asia 040202 Phoenix Edition) (bootleg);mame;hsf2;2004;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;hsf2;;;6;;;;
hsf2a;Hyper Street Fighter II: The Anniversary Edition (Asia 040202);mame;hsf2;2004;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;hsf2;;;6;;;;
tvcapcom;Tatsunoko Vs Capcom : Cross Generation of Heroes;mame;;2008;Capcom;Fighter / Versus;2P sim;0;;preliminary;1;raster;;;;;;;;
sc4sfd;Street Fighter (Mazooma) (Scorpion 4) (set 5);mame;sc4sf;200?;Mazooma;Electromechanical / Reels;???;;mahjong,hanafuda;preliminary;0;;sc4sf;;;30;;;;
sc4sfc;Street Fighter (Mazooma) (Scorpion 4) (set 4);mame;sc4sf;200?;Mazooma;Electromechanical / Reels;???;;mahjong,hanafuda;preliminary;0;;sc4sf;;;30;;;;
sc4sfb;Street Fighter (Mazooma) (Scorpion 4) (set 3);mame;sc4sf;200?;Mazooma;Electromechanical / Reels;???;;mahjong,hanafuda;preliminary;0;;sc4sf;;;30;;;;
sc4sf;Street Fighter (Mazooma) (Scorpion 4) (set 1);mame;;200?;Mazooma;Electromechanical / Reels;???;;mahjong,hanafuda;preliminary;0;;;;;30;;;;
sc4sfa;Street Fighter (Mazooma) (Scorpion 4) (set 2);mame;sc4sf;200?;Mazooma;Electromechanical / Reels;???;;mahjong,hanafuda;preliminary;0;;sc4sf;;;30;;;;
msi_sf2;Street Fighter II: Special Champion Edition (MSI Plug & Play) (Europe);mame;;2018;MSI / Capcom / Sega;;1;0;joystick (8-way);good;1;raster;;;;6;;;;
